target,task,comparison,train_version,test_version,r2_mean,r2_std,pearson_mean,pearson_std,spearman_mean,spearman_std,rmse_mean,rmse_std,nrmse_mean,nrmse_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,roc_auc_mean,roc_auc_std
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_02/cleaned_jade_220127_F4_run2_fluorescence,raw,-1.0298924246203705,0.38086075822588894,0.19262198244464862,0.05618321058273231,0.19846302830477452,0.06044753194952309,1.4782755941907484,0.21877693861972347,1.419755246766456,0.13317030402594301,,,,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_03/cleaned_jade_220127_F4_run2_fluorescence,raw,-1.0915037627791992,0.36363934493665284,0.2516639287481998,0.06247284928912885,0.2520327549182738,0.0637634433286851,1.5004788063584407,0.20805015854238987,1.442041243583841,0.12258066008943232,,,,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_04/cleaned_jade_220127_F4_run2_fluorescence,raw,-0.9583532278280966,0.3073213285056755,0.3035789276583544,0.05111023956553159,0.3027295886343973,0.05990911455577931,1.4515701789677498,0.184054317061632,1.3961395192638704,0.1069326340374275,,,,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_05/cleaned_jade_220127_F4_run2_fluorescence,raw,-0.8673462235480273,0.2573871216564397,0.3369645283099912,0.04134333262161083,0.3183031775551686,0.03882248536635751,1.415748030359885,0.14771981192542036,1.3638193277991892,0.09580621502148884,,,,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_06/cleaned_jade_220127_F4_run2_fluorescence,raw,-1.0353363842396142,0.3818947049289349,0.34067136610347093,0.03693279425050222,0.3208342263700258,0.026421345258464596,1.477882186516473,0.20080614131452534,1.4217052071928105,0.13271533483579775,,,,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_01/cleaned_sobi_220127_F4_run2_fluorescence,raw,-0.9098740310935105,0.8123795607799893,0.17188870942537413,0.041768565997719755,0.14368545760674162,0.04049713739631562,1.4100363111878838,0.296473454550085,1.359178679976577,0.2795249250752061,,,,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_02/cleaned_sobi_220127_F4_run2_fluorescence,raw,-0.8855486559953099,0.3582499139870048,0.3417364248696881,0.07134657680377675,0.3470197629435927,0.04992740612605668,1.4241963278456684,0.2077219585554039,1.3683700629529258,0.12802356623643227,,,,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_03/cleaned_sobi_220127_F4_run2_fluorescence,raw,-0.9968510477051759,0.4400608190164414,0.3233384168719272,0.06310896688988653,0.3228479200145877,0.047042289056488724,1.4648906138542042,0.2361198395017217,1.4064947301625377,0.15257629947908846,,,,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_04/cleaned_sobi_220127_F4_run2_fluorescence,raw,-1.0144868447700846,0.8270578930251856,0.38654123936129087,0.048713117978916955,0.3483435986590604,0.028294048862069508,1.4558345893240492,0.3459186894315782,1.396517620875505,0.28334029750968986,,,,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_05/cleaned_sobi_220127_F4_run2_fluorescence,raw,-1.2227598470688021,0.9735166228201416,0.3675508485511381,0.043303314047781656,0.3298552023197282,0.028881839531476234,1.52434366505559,0.37551866022866115,1.4636959911901957,0.3169264355543582,,,,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_06/cleaned_sobi_220127_F4_run2_fluorescence,raw,-1.298254394659367,1.0747644936165308,0.36372122308570887,0.05256815362855951,0.32495908131439355,0.032571262629751664,1.5462432839459668,0.38953726465841576,1.485592312032852,0.33776818435180606,,,,,,
tail_vigor,regression,transfer_raw_to_clean,raw,fastica/keep_top_01/cleaned_fastica_220127_F4_run2_fluorescence,-1.2032991819069991,0.5720210447916588,0.014354089181343047,0.04107153480112312,0.014593793268747102,0.05356824317541801,1.5327403173078342,0.24401567204724597,1.474361947441645,0.19221091879456004,,,,,,
tail_vigor,regression,transfer_raw_to_clean,raw,fastica/keep_top_02/cleaned_fastica_220127_F4_run2_fluorescence,-1.3277522373220243,0.6253845221319134,0.02482223788160318,0.04017622563615771,0.031207600901989256,0.05370064771355599,1.5761277537456662,0.26757939154346716,1.5146966905311017,0.2044693528873973,,,,,,
tail_vigor,regression,transfer_raw_to_clean,raw,fastica/keep_top_03/cleaned_fastica_220127_F4_run2_fluorescence,-1.4563846135153664,0.6619044499986485,0.10062191433832704,0.04618116171857389,0.09653570561694243,0.051264089725396776,1.6184261742344268,0.2655541168469208,1.556371669430546,0.2064335247402347,,,,,,
